ID,X,Y,Z,TxPowerdBm,Hdirection,VTilt,Active,Alias
40,1249.999996,1299.038099,25.000000,38.375000,60.000000,6.3,1,12
41,999.999996,1732.050800,25.000000,38.375000,60.000000,6.3,1,18
42,499.999996,1732.050801,25.000000,38.375000,60.000000,6.3,1,6
43,-0.000003,1732.050802,25.000000,38.375000,60.000000,6.3,1,5
44,-500.000003,1732.050803,25.000000,38.375000,60.000000,6.3,1,14
45,-1000.000002,1732.050804,25.000000,38.375000,60.000000,6.3,1,8
46,-1250.000001,1299.038104,25.000000,38.375000,60.000000,6.3,1,1
47,-1500.000000,866.025404,25.000000,38.375000,60.000000,6.3,1,6
48,-1749.999999,433.012704,25.000000,38.375000,60.000000,6.3,1,16
49,-1999.999998,0.000004,25.000000,38.375000,60.000000,6.3,1,10
50,-1749.999997,-433.012697,25.000000,38.375000,60.000000,6.3,1,2
51,-1499.999997,-866.025398,25.000000,38.375000,60.000000,6.3,1,1
52,-1249.999996,-1299.038099,25.000000,38.375000,60.000000,6.3,1,18
53,-999.999996,-1732.050800,25.000000,38.375000,60.000000,6.3,1,12
54,-499.999996,-1732.050801,25.000000,38.375000,60.000000,6.3,1,3
55,0.000003,-1732.050802,25.000000,38.375000,60.000000,6.3,1,2
56,500.000003,-1732.050803,25.000000,38.375000,60.000000,6.3,1,8
57,1000.000002,-1732.050804,25.000000,38.375000,60.000000,6.3,1,14
58,1250.000001,-1299.038104,25.000000,38.375000,60.000000,6.3,1,4
59,1500.000000,-866.025404,25.000000,38.375000,60.000000,6.3,1,3
60,1749.999999,-433.012704,25.000000,38.375000,60.000000,6.3,1,10
61,0.000000,0.000000,25.000000,38.375000,180.000000,6.3,1,0
62,499.999999,-0.000001,25.000000,38.375000,180.000000,6.3,1,1
63,249.999999,433.012700,25.000000,38.375000,180.000000,6.3,1,2
64,-250.000001,433.012701,25.000000,38.375000,180.000000,6.3,1,3
65,-499.999999,0.000001,25.000000,38.375000,180.000000,6.3,1,4
66,-249.999999,-433.012700,25.000000,38.375000,180.000000,6.3,1,5
67,250.000001,-433.012701,25.000000,38.375000,180.000000,6.3,1,6
68,999.999999,-0.000002,25.000000,38.375000,180.000000,6.3,1,7
69,749.999998,433.012699,25.000000,38.375000,180.000000,6.3,1,8
70,499.999998,866.025400,25.000000,38.375000,180.000000,6.3,1,9
71,-0.000002,866.025401,25.000000,38.375000,180.000000,6.3,1,10
72,-500.000001,866.025402,25.000000,38.375000,180.000000,6.3,1,11
73,-750.000000,433.012702,25.000000,38.375000,180.000000,6.3,1,12
74,-999.999999,0.000002,25.000000,38.375000,180.000000,6.3,1,13
75,-749.999998,-433.012699,25.000000,38.375000,180.000000,6.3,1,14
76,-499.999998,-866.025400,25.000000,38.375000,180.000000,6.3,1,15
77,0.000002,-866.025401,25.000000,38.375000,180.000000,6.3,1,16
78,500.000001,-866.025402,25.000000,38.375000,180.000000,6.3,1,17
79,750.000000,-433.012702,25.000000,38.375000,180.000000,6.3,1,18
80,1499.999998,-0.000003,25.000000,38.375000,180.000000,6.3,1,15
81,1249.999998,433.012698,25.000000,38.375000,180.000000,6.3,1,14
82,999.999997,866.025399,25.000000,38.375000,180.000000,6.3,1,13
83,749.999997,1299.038100,25.000000,38.375000,180.000000,6.3,1,17
84,249.999997,1299.038101,25.000000,38.375000,180.000000,6.3,1,16
85,-250.000002,1299.038102,25.000000,38.375000,180.000000,6.3,1,15
86,-750.000002,1299.038103,25.000000,38.375000,180.000000,6.3,1,7
87,-1000.000001,866.025403,25.000000,38.375000,180.000000,6.3,1,18
88,-1249.999999,433.012703,25.000000,38.375000,180.000000,6.3,1,17
89,-1499.999998,0.000003,25.000000,38.375000,180.000000,6.3,1,9
90,-1249.999998,-433.012698,25.000000,38.375000,180.000000,6.3,1,8
91,-999.999997,-866.025399,25.000000,38.375000,180.000000,6.3,1,7
92,-749.999997,-1299.038100,25.000000,38.375000,180.000000,6.3,1,11
93,-249.999997,-1299.038101,25.000000,38.375000,180.000000,6.3,1,10
94,250.000002,-1299.038102,25.000000,38.375000,180.000000,6.3,1,9
95,750.000002,-1299.038103,25.000000,38.375000,180.000000,6.3,1,13
96,1000.000001,-866.025403,25.000000,38.375000,180.000000,6.3,1,12
97,1249.999999,-433.012703,25.000000,38.375000,180.000000,6.3,1,11
98,1999.999998,-0.000004,25.000000,38.375000,180.000000,6.3,1,16
99,1749.999997,433.012697,25.000000,38.375000,180.000000,6.3,1,5
100,1499.999997,866.025398,25.000000,38.375000,180.000000,6.3,1,4
101,1249.999996,1299.038099,25.000000,38.375000,180.000000,6.3,1,12
102,999.999996,1732.050800,25.000000,38.375000,180.000000,6.3,1,18
103,499.999996,1732.050801,25.000000,38.375000,180.000000,6.3,1,6
104,-0.000003,1732.050802,25.000000,38.375000,180.000000,6.3,1,5
105,-500.000003,1732.050803,25.000000,38.375000,180.000000,6.3,1,14
106,-1000.000002,1732.050804,25.000000,38.375000,180.000000,6.3,1,8
107,-1250.000001,1299.038104,25.000000,38.375000,180.000000,6.3,1,1
108,-1500.000000,866.025404,25.000000,38.375000,180.000000,6.3,1,6
109,-1749.999999,433.012704,25.000000,38.375000,180.000000,6.3,1,16
110,-1999.999998,0.000004,25.000000,38.375000,180.000000,6.3,1,10
111,-1749.999997,-433.012697,25.000000,38.375000,180.000000,6.3,1,2
112,-1499.999997,-866.025398,25.000000,38.375000,180.000000,6.3,1,1
113,-1249.999996,-1299.038099,25.000000,38.375000,180.000000,6.3,1,18
114,-999.999996,-1732.050800,25.000000,38.375000,180.000000,6.3,1,12
115,-499.999996,-1732.050801,25.000000,38.375000,180.000000,6.3,1,3
116,0.000003,-1732.050802,25.000000,38.375000,180.000000,6.3,1,2
117,500.000003,-1732.050803,25.000000,38.375000,180.000000,6.3,1,8
118,1000.000002,-1732.050804,25.000000,38.375000,180.000000,6.3,1,14
119,1250.000001,-1299.038104,25.000000,38.375000,180.000000,6.3,1,4
120,1500.000000,-866.025404,25.000000,38.375000,180.000000,6.3,1,3
121,1749.999999,-433.012704,25.000000,38.375000,180.000000,6.3,1,10
122,0.000000,0.000000,25.000000,38.375000,300.000000,6.3,1,0
123,499.999999,-0.000001,25.000000,38.375000,300.000000,6.3,1,1
124,249.999999,433.012700,25.000000,38.375000,300.000000,6.3,1,2
125,-250.000001,433.012701,25.000000,38.375000,300.000000,6.3,1,3
126,-499.999999,0.000001,25.000000,38.375000,300.000000,6.3,1,4
127,-249.999999,-433.012700,25.000000,38.375000,300.000000,6.3,1,5
128,250.000001,-433.012701,25.000000,38.375000,300.000000,6.3,1,6
129,999.999999,-0.000002,25.000000,38.375000,300.000000,6.3,1,7
130,749.999998,433.012699,25.000000,38.375000,300.000000,6.3,1,8
131,499.999998,866.025400,25.000000,38.375000,300.000000,6.3,1,9
132,-0.000002,866.025401,25.000000,38.375000,300.000000,6.3,1,10
133,-500.000001,866.025402,25.000000,38.375000,300.000000,6.3,1,11
134,-750.000000,433.012702,25.000000,38.375000,300.000000,6.3,1,12
135,-999.999999,0.000002,25.000000,38.375000,300.000000,6.3,1,13
136,-749.999998,-433.012699,25.000000,38.375000,300.000000,6.3,1,14
137,-499.999998,-866.025400,25.000000,38.375000,300.000000,6.3,1,15
138,0.000002,-866.025401,25.000000,38.375000,300.000000,6.3,1,16
139,500.000001,-866.025402,25.000000,38.375000,300.000000,6.3,1,17
140,750.000000,-433.012702,25.000000,38.375000,300.000000,6.3,1,18
141,1499.999998,-0.000003,25.000000,38.375000,300.000000,6.3,1,15
142,1249.999998,433.012698,25.000000,38.375000,300.000000,6.3,1,14
143,999.999997,866.025399,25.000000,38.375000,300.000000,6.3,1,13
144,749.999997,1299.038100,25.000000,38.375000,300.000000,6.3,1,17
145,249.999997,1299.038101,25.000000,38.375000,300.000000,6.3,1,16
146,-250.000002,1299.038102,25.000000,38.375000,300.000000,6.3,1,15
147,-750.000002,1299.038103,25.000000,38.375000,300.000000,6.3,1,7
148,-1000.000001,866.025403,25.000000,38.375000,300.000000,6.3,1,18
149,-1249.999999,433.012703,25.000000,38.375000,300.000000,6.3,1,17
150,-1499.999998,0.000003,25.000000,38.375000,300.000000,6.3,1,9
151,-1249.999998,-433.012698,25.000000,38.375000,300.000000,6.3,1,8
152,-999.999997,-866.025399,25.000000,38.375000,300.000000,6.3,1,7
153,-749.999997,-1299.038100,25.000000,38.375000,300.000000,6.3,1,11
154,-249.999997,-1299.038101,25.000000,38.375000,300.000000,6.3,1,10
155,250.000002,-1299.038102,25.000000,38.375000,300.000000,6.3,1,9
156,750.000002,-1299.038103,25.000000,38.375000,300.000000,6.3,1,13
157,1000.000001,-866.025403,25.000000,38.375000,300.000000,6.3,1,12
158,1249.999999,-433.012703,25.000000,38.375000,300.000000,6.3,1,11
159,1999.999998,-0.000004,25.000000,38.375000,300.000000,6.3,1,16
160,1749.999997,433.012697,25.000000,38.375000,300.000000,6.3,1,5
161,1499.999997,866.025398,25.000000,38.375000,300.000000,6.3,1,4
162,1249.999996,1299.038099,25.000000,38.375000,300.000000,6.3,1,12
163,999.999996,1732.050800,25.000000,38.375000,300.000000,6.3,1,18
164,499.999996,1732.050801,25.000000,38.375000,300.000000,6.3,1,6
165,-0.000003,1732.050802,25.000000,38.375000,300.000000,6.3,1,5
166,-500.000003,1732.050803,25.000000,38.375000,300.000000,6.3,1,14
167,-1000.000002,1732.050804,25.000000,38.375000,300.000000,6.3,1,8
168,-1250.000001,1299.038104,25.000000,38.375000,300.000000,6.3,1,1
169,-1500.000000,866.025404,25.000000,38.375000,300.000000,6.3,1,6
170,-1749.999999,433.012704,25.000000,38.375000,300.000000,6.3,1,16
171,-1999.999998,0.000004,25.000000,38.375000,300.000000,6.3,1,10
172,-1749.999997,-433.012697,25.000000,38.375000,300.000000,6.3,1,2
173,-1499.999997,-866.025398,25.000000,38.375000,300.000000,6.3,1,1
174,-1249.999996,-1299.038099,25.000000,38.375000,300.000000,6.3,1,18
175,-999.999996,-1732.050800,25.000000,38.375000,300.000000,6.3,1,12
176,-499.999996,-1732.050801,25.000000,38.375000,300.000000,6.3,1,3
177,0.000003,-1732.050802,25.000000,38.375000,300.000000,6.3,1,2
178,500.000003,-1732.050803,25.000000,38.375000,300.000000,6.3,1,8
179,1000.000002,-1732.050804,25.000000,38.375000,300.000000,6.3,1,14
180,1250.000001,-1299.038104,25.000000,38.375000,300.000000,6.3,1,4
181,1500.000000,-866.025404,25.000000,38.375000,300.000000,6.3,1,3
182,1749.999999,-433.012704,25.000000,38.375000,300.000000,6.3,1,10
